DEPARTAMENTO;PROVINCIA;DISTRITO;CENTRO POBLADO;CATEGORIA;CODIGO DE UBIGEO Y CENTRO POBLADO;LONGITUD;LATITUD;ALTITUD;POBLACION;VIVIENDA;AGUA POR RED PUBLICA;ENERGIA ELECTRICA EN LA VIVIENDA;DESAGUE POR RED PUBLICA;VIA DE MAYOR USO;TRANSPORTE DE MAYOR USO;FRECUENCIA;TIEMPO EN MINUTOS HACIA LA CAPITAL DEL DISTRITO;DISTANCIA DEL CENTRO POBLADO HACIA LA CAPITAL DEL DISTRITO(KM);DISTANCIA DEL CENTRO POBLADO HACIA EL CENTRO POBLADO EDUCATIVO;DISTANCIA DEL CENTRO POBLADO HACIA EL CENTRO DE SALUD MAS CERCA;ALUMBRADO PUBLICO;TELEFONO PUBLICO;LOCAL COMUNAL;HOSTAL / ALBERGUE;ESTACION DE RADIO;INSTITUCION EDUCATIVA PRIMARIA;INSTITUCION EDUCATIVA SECUNDARIA;ESTABLECIMIENTO/ PUESTO DE SALUD;PUESTO POLICIAL;OFICINA DE CORREO;CABINA DE INTERNET;HELADAS /NEVADAS;GRANIZADAS;LLUVIAS;SEQUIAS;VENDAVALES (VIENTOS FUERTES);INUNDACIONES;DERRUMBES/DESLIZAMIENTOS;HUAYCOS / ALUDES/ALUVIONES;DESERTIFICACIONES;SALINIZACION DE LOS SUELOS;ACTIVIDAD VOLCANICA;SISMOS;TSUNAMI U OLEADAS ANOMALOS;OTROS FENOMENOS NAT.;DERRAME DE SUSTANCIAS O DESECHOS TOXICOS;FUGAS DE GASES TOXICOS;EXPLOSIONES;INCENDIOS Y QUEMAS;CRIANZA DE ANIMALES EN ZONAS URBANAS;INCREMENTO DE ZONAS INDUS. NO AUTORIZADAS;ZONAS AEREOPORTUARIAS;RELLENOS SANITARIOS;SUBVERSIONES Y/O CONFLICTOS SOCIALES;OTROS PELIGROS;UN LECHO DE RIO O QUEBRADA;UN CUARTEL MILITAR O POLICIAL;UNA VIA FERREA;LA EROSION DE RIOS EN LADERAS DE CERROS;BARRANCOS O PRECIPICIOS;OTROS;PISTAS Y VEREDAS EN LA MAYORI DE SUS CALLES Y/O MANZANAS;CANALES DE DRENAJE EN LAS CALLES PARA LA EVACUACION DE LAS AGUA;IDIOMA O LENGUA QUE SE HABLA CON MAYOR FRECUENCIA;UBIGEO;Departamento_1;Provincia_1;Distrito_1;Total_M;Total_F;Total_eess_n;Total_eess_c;Total_eess_r;ambito_descripcion;UBIGEO_1;DOMINIO;ESTRATO;MIEPERHO;INGHOG1D;GASHOG2D;NIVELSOCIAL;POBREZA;Departamento_2;Provincia_2;Distrito_2;anio;etapa;Enf_infecc;Obesidad_Hiperalim;Inf_resperatorias;Enf_Bucales;Enf_Esofago_Estomago;Dorsopatias;Enf_Urinarias;Transtornos_maternos;Enf_digestivas;Sintoma_gen;TOTAL_SINIESTROS
AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;HUAMBO;;106040001;-77.53657152;-6.431118002;1731.4;600;350;si;si;si;;;;0;;0.41;0.54;si;no;si;si;si;si;si;si;si;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;si;no;no;si;no;no;no;no;no;no;;no;no;si;castellano;10604;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;91;89;210;12062;891;Minsa;10604;7;6;3;28211.37591;21957.60379;C;3;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;2023;4;5;2;8;8;4;4;2;2;8;6;2
APURIMAC;ANTABAMBA;HUAQUIRCA;HUAQUIRCA;;303030001;-72.89501083;-14.33951867;3500;1852;535;si;si;si;;;;0;;;14.37;si;no;no;no;no;si;no;si;no;no;no;si;si;si;si;si;no;si;;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;quechua;30303;APURIMAC;ANTABAMBA;HUAQUIRCA;95;92;456;13108;1218;Minsa;30303;6;6;4;30708.10815;17699.30835;C;3;APURIMAC;ANTABAMBA;HUAQUIRCA;2023;5;5;2;8;8;5;2;2;0;5;8;9
CAJAMARCA;CAJAMARCA;SAN JUAN;;pueblo;601110001;-78.32472877;-7.202827036;2764.6;1600;400;si;si;si;;;;0;;0.18;0.2;si;si;no;si;si;si;si;si;si;no;no;no;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;si;no;no;no;no;no;si;no;no;si;no;no;no;no;castellano;60111;CAJAMARCA;CAJAMARCA;SAN JUAN;96;96;418;14722;1992;Minsa;60111;4;7;2;16455.92988;11868.28112;C;3;CAJAMARCA;CAJAMARCA;SAN JUAN;2023;5;3;2;7;12;9;5;3;0;3;8;2
CAJAMARCA;CELENDIN;HUASMIN;HUASMIN;pueblo;603040001;-78.24483571;-6.837579489;2542.9;500;100;si;si;si;;;;0;;0.03;0.29;si;si;no;si;si;si;si;si;si;si;no;no;no;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;si;si;no;si;si;no;;si;no;si;no;castellano;60304;CAJAMARCA;CELENDIN;HUASMIN;96;96;1576;54392;2888;Minsa;60304;4;7;3;13564.04469;11963.58509;C;3;CAJAMARCA;CELENDIN;HUASMIN;2023;4;9;2;9;12;7;5;5;4;5;7;1
CAJAMARCA;CELENDIN;SOROCHUCO;SOROCHUCO;pueblo;603090001;-78.25515613;-6.911927829;2662.8;1800;600;si;si;si;;;;0;;0.08;0.43;si;si;si;si;si;si;si;si;si;si;si;si;no;si;no;no;no;no;si;no;no;no;no;no;no;no;no;no;si;si;no;no;no;;no;si;si;no;no;no;no;no;no;castellano;60309;CAJAMARCA;CELENDIN;SOROCHUCO;96;96;536;32639;967;Minsa;60309;4;7;3;11510.25776;9609.152783;C;2;CAJAMARCA;CELENDIN;SOROCHUCO;2023;4;6;2;9;16;8;2;6;3;7;8;1
CALLAO;CALLAO;CALLAO;CALLAO;;701010001;-77.14689318;-12.06318019;26.578;406889;86746;si;si;si;;;;0;;0.09;0.22;si;si;no;si;no;si;si;si;si;no;si;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;no;no;no;no;no;no;no;castellano;70101;CALLAO;CALLAO;CALLAO;400;405;174038;1490907;153964;EsSalud;70101;8;1;3;51799.45574;36980.67544;B;3;CALLAO;CALLAO;CALLAO;2023;5;16;4;12;28;19;26;12;5;19;22;11
CUSCO;CUSCO;SAN SEBASTIAN;SAN SEBASTIAN;;801040001;-71.88358546;-13.54444549;3288.7;48000;1200;si;si;si;;;;0;;0.1;1.04;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;no;no;si;no;no;no;no;si;no;no;no;no;no;si;si;si;no;no;no;no;si;no;si;no;si;no;si;si;castellano;80104;CUSCO;CUSCO;SAN SEBASTIAN;177;186;36056;272297;29949;EsSalud;80104;6;2;3;50738.22401;52831.9885;B;3;CUSCO;CUSCO;SAN SEBASTIAN;2023;2;16;2;11;19;9;8;4;3;4;9;1
CUSCO;CALCA;PISAC;PISAC;;804050001;-71.85053833;-13.42043667;2986;3500;1000;si;si;si;;;;0;;0.17;0.41;no;no;no;no;no;si;no;no;no;no;no;si;no;si;si;si;si;si;si;si;no;no;no;;no;no;no;no;si;no;no;no;no;no;no;si;no;no;no;si;no;si;si;quechua;80405;CUSCO;CALCA;PISAC;96;96;2203;44994;7604;Minsa;80405;6;7;2;9481.934326;9285.530701;C;2;CUSCO;CALCA;PISAC;2023;2;9;2;8;11;5;3;3;1;5;7;3
HUANUCO;LAURICOCHA;RONDOS;RONDOS;;1010050001;-76.68839069;-9.984415475;3617.2;900;350;si;si;si;;;;0;;1.69;15.74;si;no;no;no;no;si;si;si;no;no;no;si;si;si;no;si;no;no;no;no;no;no;;no;no;no;no;no;no;si;no;no;no;no;no;si;no;no;si;no;no;no;no;castellano;101005;HUANUCO;LAURICOCHA;RONDOS;95;96;876;50211;1637;Minsa;101005;5;8;3;14265.25243;12946.20105;C;3;HUANUCO;LAURICOCHA;RONDOS;2023;4;6;2;11;11;6;5;4;4;7;8;7
HUANUCO;YAROWILCA;CHORAS;CHORAS;pueblo;1011080001;-76.60589238;-9.910239028;3554.3;520;300;si;si;no;;;;0;;1.18;0.41;si;si;si;si;si;si;si;si;no;no;no;si;;si;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;si;si;no;no;no;castellano;101108;HUANUCO;YAROWILCA;CHORAS;95;95;185;18017;697;Minsa;101108;5;8;2;14071.71198;10179.58209;C;2;HUANUCO;YAROWILCA;CHORAS;2023;5;3;2;7;8;2;2;2;0;5;6;2
ICA;ICA;LOS AQUIJES;LOS AQUIJES;;1101030001;-75.69045867;-14.09650647;445.58;1200;800;si;si;si;;;;0;;0.15;0.29;si;no;no;no;no;no;no;no;no;;si;no;no;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;si;si;no;si;si;no;no;no;no;no;no;no;no;no;castellano;110103;ICA;ICA;LOS AQUIJES;96;96;7398;119361;8406;Minsa;110103;2;8;4;37415.08325;32012.50615;C;3;ICA;ICA;LOS AQUIJES;2023;3;7;2;12;21;5;5;5;5;5;9;1
ICA;PISCO;TUPAC AMARU INCA;TUPAC AMARU;;1105080001;-76.14822697;-13.71327785;113.42;5000;4000;si;si;si;;;;0;;0.32;0.03;si;si;si;si;no;si;si;si;si;si;si;no;no;no;no;si;no;no;no;no;si;no;si;no;no;no;no;no;no;si;no;no;si;;no;si;no;no;si;si;no;si;no;castellano;110508;ICA;PISCO;TUPAC AMARU INCA;246;248;6247;85033;8041;EsSalud;110508;2;2;3;43978.73529;36377.17515;C;3;ICA;PISCO;TUPAC AMARU INCA;2023;2;9;4;9;7;5;4;2;3;4;4;2
JUNIN;HUANCAYO;SAN AGUSTIN;SAN AGUSTIN;;1201290001;-75.24417634;-11.98969734;3297.4;10267;2053;no;si;no;;;;0;;0.33;0.54;si;si;si;si;no;si;si;si;si;no;si;;si;si;si;si;no;si;no;no;no;no;no;no;no;no;no;no;no;si;si;no;si;no;no sabe;no;no;no;no;no;no;si;si;castellano;120129;JUNIN;HUANCAYO;SAN AGUSTIN;96;96;7529;63864;8156;Minsa;120129;5;5;3;38123.5791;29298.64223;C;3;JUNIN;HUANCAYO;SAN AGUSTIN;2023;1;3;1;14;17;5;1;3;0;9;12;6
LAMBAYEQUE;CHICLAYO;PIMENTEL;PIMENTEL;;1401120001;-79.93572578;-6.835402265;21.852;44280;2500;si;si;si;;;;0;;0.03;15.68;si;no;no;no;no;no;;si;no;no;no;no;no;no;no;no;no;no;no;no;si;no;si;no;no;no;no;no;si;si;no;no;no;no;no;si;no;no;no;no;no;no;si;castellano;140112;LAMBAYEQUE;CHICLAYO;PIMENTEL;141;145;11524;118799;7837;EsSalud;140112;1;4;3;43887.53263;38941.27654;C;3;LAMBAYEQUE;CHICLAYO;PIMENTEL;2023;4;8;2;10;15;11;12;5;7;12;13;10
LAMBAYEQUE;CHICLAYO;TUMAN;TUMAN;;1401200001;-79.70124033;-6.750994235;70.907;10000;1200;si;si;si;;;;0;;;12.39;si;no;no;no;no;si;si;no;no;no;si;no;no;no;no;no;no;no;no;no;si;no;no;no;no;si;si;no;si;si;no;no;no;si;no;si;no;no;no;no;no;no;no;castellano;140120;LAMBAYEQUE;CHICLAYO;TUMAN;96;96;6031;43597;2709;Minsa;140120;1;4;4;49420.07129;43031.44718;B;3;LAMBAYEQUE;CHICLAYO;TUMAN;2023;2;3;2;8;12;2;3;2;4;5;4;1
LORETO;UCAYALI;CONTAMANA;CONTAMANA;;1606010001;-75.00960399;-7.350550124;138.2;21000;3000;no;si;no;;;;0;;0.09;5.78;si;si;no;;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;si;castellano;160601;LORETO;UCAYALI;CONTAMANA;152;172;20850;145564;7813;EsSalud;160601;7;7;5;33167.1301;22980.28371;C;3;LORETO;UCAYALI;CONTAMANA;2023;2;12;2;13;18;9;6;5;5;7;10;1
PASCO;OXAPAMPA;VILLA RICA;VILLA RICA;;1903070001;-75.27570844;-10.73921669;1551;12000;4500;si;si;si;;;;0;;0.28;9.5;si;si;si;si;si;si;si;si;si;si;si;no;no;si;no;si;si;no;no;si;no;no;no;no;no;no;no;no;no;si;si;no;no;no;no;si;si;no;no;no;no;no;no;castellano;190307;PASCO;OXAPAMPA;VILLA RICA;179;180;4657;111151;5932;EsSalud;190307;7;5;3;25423.24771;18770.36429;C;3;PASCO;OXAPAMPA;VILLA RICA;2023;4;14;4;10;17;8;15;7;6;12;12;5
PIURA;SULLANA;QUERECOTILLO;QUERECOTILLO;;2006070001;-80.64820306;-4.839273908;65.5;3225;2000;si;si;si;;;;0;;0.01;5.57;si;no;si;no;;si;si;si;si;no;no;no;no;no;si;no;no;no;no;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;castellano;200607;PIURA;SULLANA;QUERECOTILLO;96;96;7532;114793;8768;Minsa;200607;1;7;3;30510.93799;25339.85096;C;3;PIURA;SULLANA;QUERECOTILLO;2023;3;10;2;7;14;5;2;5;5;6;9;8
PIURA;SECHURA;SECHURA;SECHURA;;2008010001;-80.82223667;-5.557185;12.3;;;;;;;;;;;0.05;0.03;si;si;si;si;si;si;si;si;si;si;si;no;no;si;no;no;no;no;no;no;no;no;si;si;no;no;no;no;si;no;no;no;no;si;no;si;no;no;no;no;no;si;si;castellano;200801;PIURA;SECHURA;SECHURA;181;182;10655;167555;16706;EsSalud;200801;1;4;4;38112.70795;31394.81649;C;3;PIURA;SECHURA;SECHURA;2023;5;6;4;9;8;8;11;7;1;8;15;1
PUNO;AZANGARO;SANTIAGO DE PUPUJA;SANTIAGO DE PUPUJA;pueblo;2102140001;-70.27803985;-15.05267014;3933.3;170;96;si;si;si;;;;0;;0.05;0.24;si;si;no;no;no;si;si;si;no;no;no;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;quechua;210214;PUNO;AZANGARO;SANTIAGO DE PUPUJA;96;95;682;18865;1654;Minsa;210214;6;7;2;20181.61304;14501.63647;C;3;PUNO;AZANGARO;SANTIAGO DE PUPUJA;2023;2;0;2;9;6;2;2;1;0;3;4;1
PUNO;HUANCANE;HUATASANI;HUATASANI;;2106030001;-69.80188141;-15.05934957;3849.1;5360;500;si;si;si;;;;0;;0.09;0.08;;si;si;si;no;si;si;si;si;no;no;si;si;si;no;si;no;si;no;si;si;no;no;no;no;si;no;no;no;no;no;no;no;si;si;no;no;no;no;no;no;no;no;aymara;210603;PUNO;HUANCANE;HUATASANI;94;92;294;11416;1302;Minsa;210603;6;8;3;13113.05051;12461.14751;C;3;PUNO;HUANCANE;HUATASANI;2023;2;2;2;6;11;3;0;2;0;3;3;1
SAN MARTIN;SAN MARTIN;TARAPOTO;TARAPOTO;;2209010001;-76.36020196;-6.489427769;342.3;70000;9000;si;si;si;;;;0;;;0.37;si;si;si;no;no;si;si;si;no;no;no;no;no;no;;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;si;no;no;no;no;si;no;castellano;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;177;179;53095;325606;37721;EsSalud;220901;7;2;3;66607.63001;43366.33742;A;3;SAN MARTIN;SAN MARTIN;TARAPOTO;2023;5;9;2;12;20;15;24;13;0;16;22;1
SAN MARTIN;TOCACHE;NUEVO PROGRESO;NUEVO PROGRESO;;2210020001;-76.3264443;-8.450561839;512.2;2600;1300;si;si;si;;;;0;;0.1;;si;no;si;no;no;si;si;si;no;no;si;no;no;si;si;si;no;no;no;no sabe;no sabe;no;no;no;no;no;no;no;si;si;no;no;no;no;no;si;si;no;no;si;no;no;no;castellano;221002;SAN MARTIN;TOCACHE;NUEVO PROGRESO;96;96;5620;79878;5707;Minsa;221002;7;8;2;20630.5633;14991.15255;C;3;SAN MARTIN;TOCACHE;NUEVO PROGRESO;2023;5;10;2;8;11;7;4;8;0;7;11;33
AMAZONAS;BONGARA;CHURUJA;CHURUJA;;103030001;-77.95206956;-6.019354293;1399;425;106;no;si;si;;;;0;;2.68;0.57;si;si;no;no;no;si;no;si;si;no;no;no;si;si;;si;no;si;si;no;no;no;si;no;no sabe;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;castellano;10303;AMAZONAS;BONGARA;CHURUJA;90;72;141;4307;169;Minsa;;;;;;;;;AMAZONAS;BONGARA;CHURUJA;2023;5;4;2;8;1;3;2;2;0;1;2;2
AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;HUANCARAYLLA;pueblo;510090001;-74.1023925;-13.71877127;3245.6;500;300;si;si;si;;;;0;;5.79;0.28;si;si;si;no;no;;si;si;no;no;no;si;si;si;si;si;no;si;si;no;no;no;no;no;no;no;no;no;si;si;no;no;si;no;no;si;no;no;si;si;no;no;no;quechua;51009;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;91;89;301;10889;636;Minsa;;;;;;;;;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;2023;5;7;2;9;2;4;2;3;1;5;7;1
CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLEDO;SANTA CRUZ DE TOLED;;605060001;-78.83680144;-7.344555352;2425.9;140;83;si;si;si;;;;0;;0.03;;si;no;si;no;no;;si;si;si;no;no;no;no;si;no;si;si;si;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;no;no;no;si;no;si;no;castellano;60506;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLEDO;92;90;156;6659;747;Minsa;;;;;;;;;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLEDO;2023;3;4;2;6;4;3;2;3;1;4;1;1
ICA;PALPA;SANTA CRUZ;SANTA CRUZ;;1104040001;-75.24565603;-14.48331266;546.1;;;;;;;;;0;;0.08;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;castellano;110404;ICA;PALPA;SANTA CRUZ;92;90;140;6805;654;Minsa;;;;;;;;;ICA;PALPA;SANTA CRUZ;2023;3;4;3;8;6;2;2;1;2;3;1;2
LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;SITABAMBA;pueblo;1310080001;-77.73011225;-8.02211237;3079.7;1000;250;si;si;si;;;;0;;0.12;;si;si;si;si;si;si;si;si;no;no;no;no;no;si;no;no;no;si;no;no;no;no;no;no;no;;no;no;no;si;no;no;si;no;no;si;no;no;no;si;no;si;si;castellano;131008;LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;96;96;399;26178;1841;Minsa;;;;;;;;;LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;2023;2;2;1;6;7;5;2;2;4;5;4;1
PIURA;AYABACA;LAGUNAS;LAGUNAS;;2002040001;-79.84507694;-4.789157392;2219.4;;;;;;;;;0;;2.97;7.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;castellano;200204;PIURA;AYABACA;LAGUNAS;96;96;564;20265;3353;Minsa;;;;;;;;;PIURA;AYABACA;LAGUNAS;2023;2;8;2;10;10;5;2;2;3;4;5;2
PUNO;YUNGUYO;OLLARAYA;SAN MIGUEL DE OLLARAYA;;2113050001;-68.99109833;-16.21976333;3852;100;400;si;si;no;;;;0;;0.21;5.99;si;no;si;no;no;si;no;no;no;no;no;;si;no;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;no;aymara;211305;PUNO;YUNGUYO;OLLARAYA;89;86;258;7397;888;Minsa;;;;;;;;;PUNO;YUNGUYO;OLLARAYA;2023;5;2;2;6;9;2;3;2;0;6;7;4
SAN MARTIN;LAMAS;SHANAO;SHANAO;;2205090001;-76.59426839;-6.411673686;259.7;900;300;si;si;si;;;;0;;0.59;0.41;si;si;si;no;si;si;si;si;no;no;no;no;no;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;;no;castellano;220509;SAN MARTIN;LAMAS;SHANAO;88;91;195;6605;973;Minsa;;;;;;;;;SAN MARTIN;LAMAS;SHANAO;2023;5;4;2;8;1;2;3;3;0;0;2;4
SAN MARTIN;PICOTA;TRES UNIDOS;TRES UNIDOS;;2207100001;-76.23225256;-6.805705612;236.7;3000;476;si;si;si;;;;0;;0.23;0.48;si;si;si;no;no;si;si;si;no;no;si;no;no;no;si;si;no;no;no;no;no;no;no;no;;no;no;no;si;si;no;no;no;no;no;si;no;no;si;no;no;no;no;castellano;220710;SAN MARTIN;PICOTA;TRES UNIDOS;96;95;496;12281;560;Minsa;;;;;;;;;SAN MARTIN;PICOTA;TRES UNIDOS;2023;5;4;1;5;4;3;2;2;0;3;4;1
ANCASH;PALLASCA;BOLOGNESI;BOLOGNESI;;215020001;-78.05054258;-8.350497334;2931;116;61;no sabe;no;no sabe;;;;0;;1.32;0.01;si;no;no;no;no;si;si;si;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;;no;no;si;no;si;no;castellano;21502;ANCASH;PALLASCA;BOLOGNESI;90;89;200;8194;537;Minsa;21502;5;7;5;12817.28976;15408.42118;C;3;ANCASH;PALLASCA;BOLOGNESI;2023;4;6;2;8;4;5;2;3;2;6;6;11
ANCASH;SANTA;CACERES DEL PERU;JIMBE;;218020001;-78.13808412;-9.013150038;1209.9;1200;400;si;si;si;;;;0;;0.14;0.36;si;no;si;si;no;si;si;no;no;no;no;;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;si;si;no;si;si;no;si;si;no;no;no;no;si;no;castellano;21802;ANCASH;SANTA;CACERES DEL PERU;95;96;1545;28288;2182;Minsa;21802;2;7;4;12591.74948;14025.62674;C;2;ANCASH;SANTA;CACERES DEL PERU;2023;1;10;2;11;17;4;2;2;0;7;10;2
AMAZONAS;LUYA;LAMUD;LAMUD;;105010001;-77.95959833;-6.135171667;2328.1;1300;500;no;si;si;;;;0;;0.16;6.11;si;;si;si;no;si;si;si;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;awajún/aguaruna;10501;AMAZONAS;LUYA;LAMUD;139;143;1277;24678;783;EsSalud;10501;4;6;3;32942.02267;21855.07903;C;3;AMAZONAS;LUYA;LAMUD;2023;2;3;2;7;9;7;2;2;4;6;4;2
AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;CHUQUIBAMBA;;101060001;-77.8542137;-6.935124164;2802.7;450;186;si;si;si;;;;0;;0.07;16.65;no;no;si;si;no;si;si;si;si;no;no;si;si;si;si;si;no;si;no;si;no;no;si;no;no;no;no;no;si;si;no;no;si;no;no;si;si;no;;no;no;no;no;castellano;10106;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;94;96;275;12519;999;Minsa;10106;4;8;4;28001.3577;21560.1144;C;3;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;2023;1;6;2;7;12;1;1;2;0;7;7;3
CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;SAN LUIS DE LUCMA;;606100001;-78.60353293;-6.293967176;1916.2;5500;163;si;si;si;;;;0;;0.14;0.29;si;si;si;si;no;si;si;si;si;no;no;no;no;si;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;si;no;si;no;castellano;60610;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;96;94;182;15516;3518;Minsa;60610;4;7;3;26143.237;17440.69241;C;3;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;2023;5;3;2;8;9;5;2;3;0;4;7;2
CUSCO;CANAS;YANAOCA;YANAOCA;;805010001;-71.43214713;-14.21658269;3925;1500;500;si;si;si;;;;0;;0.15;0.8;no;no;si;no;no;si;si;si;no;no;no;si;si;si;si;si;si;no;no;;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;si;no;no;no;no;no;si;si;castellano;80501;CUSCO;CANAS;YANAOCA;96;96;1517;37451;6533;Minsa;80501;6;7;3;22800.30648;15684.648;C;2;CUSCO;CANAS;YANAOCA;2023;1;9;2;10;13;2;1;2;0;3;5;3
HUANCAVELICA;ACOBAMBA;PAUCARA;PAUCARA;;902060001;-74.66633407;-12.72963475;3833.2;15000;1400;no;no;no;;;;0;;0.13;0.78;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;no;no;no;no;no;no;no;no;no sabe;no;no;no;no;si;no;no;no;no;no sabe;no;si;no;si;no;no sabe;si;si;;90206;HUANCAVELICA;ACOBAMBA;PAUCARA;96;96;2695;73000;5590;Minsa;90206;5;7;4;20929.06095;17004.93981;C;1;HUANCAVELICA;ACOBAMBA;PAUCARA;2023;5;5;2;10;16;8;5;3;0;7;9;3
LA LIBERTAD;GRAN CHIMU;SAYAPULLO;SAYAPULLO;;1311040001;-78.4650309;-7.595699306;2383.7;1000;300;si;si;si;;;;0;;0.25;;si;si;no;no;no;si;si;si;no;no;no;si;si;si;si;si;no;si;si;no;no;;si;no;no;no;no;no;no;si;no;no;si;no;no;si;no;no;no;si;no;si;no;castellano;131104;LA LIBERTAD;GRAN CHIMU;SAYAPULLO;96;96;2043;52619;6200;Minsa;131104;4;6;3;21934.33875;16590.41037;C;3;LA LIBERTAD;GRAN CHIMU;SAYAPULLO;2023;3;5;2;8;6;5;2;4;4;5;8;0
ANCASH;HUAYLAS;HUATA;HUATA;pueblo;212030001;-77.86131922;-9.016294036;2711.6;634;120;si;si;si;;;;0;;0.18;;si;si;no;si;no;si;si;si;si;no;si;no;no;si;si;no;no;si;no;si;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;si;si;no;no;no;no;si;si;quechua;21203;ANCASH;HUAYLAS;HUATA;93;93;164;10348;1064;Minsa;21203;5;6;2;23120.97817;12009.53139;C;3;ANCASH;HUAYLAS;HUATA;2023;5;4;2;6;4;2;3;2;0;4;7;0
ANCASH;HUARMEY;HUAYAN;HUAYAN;;211040001;-77.70836065;-9.875335432;144.7;700;140;si;si;si;;;;0;;0.21;0.09;si;si;si;;no;si;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;castellano;21104;ANCASH;HUARMEY;HUAYAN;86;86;248;5304;380;Minsa;21104;5;8;3;18983.40063;12975.89783;C;3;ANCASH;HUARMEY;HUAYAN;2023;3;3;2;6;4;2;2;1;2;2;1;0
HUANCAVELICA;HUANCAVELICA;PALCA;PALCA;;901140001;-74.98037695;-12.65683398;3714.4;2000;500;;si;si;;;;0;;;0.15;si;si;si;si;no;si;si;si;no;no;no;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;quechua;90114;HUANCAVELICA;HUANCAVELICA;PALCA;91;95;284;11918;1374;Minsa;;;;;;;;;HUANCAVELICA;HUANCAVELICA;PALCA;2023;5;2;1;8;4;6;3;2;0;4;8;0
APURIMAC;ANDAHUAYLAS;CHIARA;CHIARA;;302030001;-73.66894167;-13.86731833;3289.2;325;420;si;si;si;;;;0;;;;si;si;si;no;no;si;no;si;no;no;no;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;si;no;no;;no;no;no;no;quechua;30203;APURIMAC;ANDAHUAYLAS;CHIARA;88;91;145;11678;871;Minsa;30203;6;7;2;10796.21219;10199.5867;C;3;APURIMAC;ANDAHUAYLAS;CHIARA;2023;4;2;2;8;9;4;2;2;2;4;6;0
